id,brewery_id,country,style,availability,abv
355465,583,US,specialty,Limited (brewed once),5.0
34952,6928,US,brown_ale,Year-round,0.0
246984,33058,US,pale_ale,Summer,6.0
328811,47602,US,porter,Rotating,6.4
372712,51511,US,stout,Rotating,12.0
313621,31644,US,IPA,Rotating,7.0
316655,40579,US,IPA,Limited (brewed once),8.3
331930,46275,US,IPA,Limited (brewed once),8.0
67135,11597,US,IPA,Rotating,9.5
97466,22598,US,wild_sour,Rotating,4.5
256248,34667,US,wild_sour,Rotating,4.8
77720,25958,US,IPA,Rotating,11.0
323179,44253,US,pale_ale,Limited (brewed once),6.5
190108,32184,Canada,pale_ale,Rotating,6.0
312493,40579,US,stout,Limited (brewed once),15.0
61848,19808,Oceania,stout,Year-round,5.0
280211,29693,US,stout,Rotating,9.8
304207,46757,US,pale_ale,Rotating,5.8
184616,556,US,IPA,Rotating,7.5
369887,2372,US,pale_ale,Limited (brewed once),4.9
40981,5502,Europe,pilsener_pale_lager,Year-round,5.6
5621,1416,US,porter,Year-round,4.0
40765,16791,America,strong_ale,Year-round,7.5
202426,3449,Canada,stout,Rotating,5.1
296951,29850,US,IPA,Summer,6.3
152195,37297,US,IPA,Year-round,7.0
99647,25937,US,pale_ale,Fall,6.8
127794,34658,US,wheat,Summer,4.7
12087,199,US,pilsener_pale_lager,Rotating,4.6
20209,10260,Europe,strong_ale,Year-round,7.2
118442,29693,US,stout,Rotating,8.4
266690,47541,Oceania,dark_lager,Year-round,5.5
105603,761,US,stout,Rotating,5.5
77356,3925,US,bock,Rotating,7.7
323996,68,US,IPA,Limited (brewed once),6.5
15932,6045,US,strong_ale,Rotating,7.2
20772,1765,US,strong_ale,Year-round,10.5
216133,44274,US,IPA,Year-round,7.1
20608,235,US,specialty,Fall,0.0
302288,2756,US,IPA,Year-round,6.2
328876,40579,US,IPA,Rotating,8.5
17790,26,US,stout,Rotating,6.5
76377,25960,US,porter,Year-round,7.0
344342,28657,US,IPA,Limited (brewed once),8.8
202697,36754,US,dark_lager,Rotating,5.0
333607,33901,US,IPA,Rotating,7.8
240923,43716,US,stout,Rotating,6.2
84590,2253,US,IPA,Rotating,9.2
163550,25314,Europe,wild_sour,Rotating,6.0
264987,31850,US,stout,Winter,10.3
334032,37078,US,dark_ale,Spring,7.8
188408,36847,US,pale_ale,Rotating,7.0
131943,1146,US,brown_ale,Winter,7.7
361290,41325,US,IPA,Rotating,9.0
244106,17033,US,bock,Rotating,5.06
102542,32656,US,stout,Rotating,5.5
237274,46005,US,dark_lager,Year-round,4.6
101094,680,US,wheat,Year-round,4.0
90806,402,US,specialty,Rotating,5.2
59524,18823,US,pale_ale,Rotating,0.0
244397,42664,US,wheat,Rotating,5.0
7369,1853,US,pale_ale,Rotating,6.9
10805,5048,Asia,wheat,Year-round,5.5
218487,44600,US,pale_ale,Year-round,0.0
369696,30654,US,wild_sour,Rotating,4.6
54062,6627,Europe,wheat,Year-round,4.9
86474,2099,Canada,specialty,Fall,7.0
332630,47057,US,IPA,Rotating,8.0
199364,33325,US,stout,Winter,9.0
147812,30807,US,strong_ale,Rotating,7.4
75455,16289,US,wild_sour,Rotating,10.0
28508,13231,Oceania,pilsener_pale_lager,Year-round,5.0
79522,13905,Canada,pale_ale,Year-round,5.0
147351,22511,US,pale_ale,Rotating,3.7
67122,8546,Europe,brown_ale,Year-round,3.2
81055,24791,US,stout,Rotating,5.5
19566,10089,Oceania,wheat,Rotating,5.0
363286,33901,US,IPA,Rotating,7.2
130113,32212,US,IPA,Rotating,8.1
113405,24817,US,pale_ale,Rotating,5.3
41711,4114,Europe,brown_ale,Year-round,5.7
108261,32282,US,IPA,Year-round,6.1
145304,34205,Canada,specialty,Rotating,6.1
289511,33901,US,pale_ale,Rotating,5.6
22868,4045,Canada,specialty,Summer,5.0
92256,9558,US,pale_ale,Rotating,4.5
4523,1619,US,dark_ale,Year-round,3.0
6381,1700,Europe,pilsener_pale_lager,Year-round,4.4
156886,9784,US,strong_ale,Rotating,9.6
93416,26932,US,IPA,Summer,6.8
166009,34149,US,dark_ale,Rotating,6.0
26611,1285,US,stout,Rotating,3.7
326241,41794,US,stout,Rotating,11.0
41450,16055,Europe,stout,Year-round,6.2
149376,36663,US,pale_ale,Year-round,4.3
23010,11175,Europe,porter,Year-round,6.8
48861,16315,Europe,dark_lager,Year-round,4.9
331150,42779,US,IPA,Rotating,7.4
267877,28383,US,pale_ale,Rotating,6.0
242549,335,US,stout,Rotating,11.0
22191,526,Europe,wheat,Year-round,6.0
5333,209,Europe,specialty,Year-round,0.5
326429,34007,US,pale_ale,Limited (brewed once),6.0
302206,45648,US,IPA,Rotating,6.9
45385,448,Europe,pilsener_pale_lager,Year-round,4.8
275161,48187,US,hybrid,Rotating,6.0
34771,12922,Europe,wheat,Year-round,4.8
218285,37514,US,stout,Rotating,4.5
331158,33902,US,wild_sour,Limited (brewed once),6.5
187479,1114,US,porter,Rotating,8.0
75921,5966,Europe,bock,Winter,6.9
250749,695,US,pale_ale,Rotating,5.1
8203,807,Europe,dark_ale,Winter,5.0
226459,12172,Europe,wheat,Year-round,3.5
149595,33589,US,pale_ale,Winter,8.4
176545,952,US,stout,Rotating,9.5
204419,43352,US,stout,Rotating,7.5
308870,36949,US,pale_ale,Rotating,6.0
321510,48813,US,IPA,Rotating,8.0
147413,141,US,strong_ale,Rotating,8.5
70040,653,US,IPA,Rotating,6.0
250356,140,US,wild_sour,Rotating,5.8
220524,41563,US,IPA,Rotating,6.0
223174,31987,US,pilsener_pale_lager,Rotating,4.7
80562,22611,US,stout,Rotating,5.36
29448,6431,US,IPA,Rotating,6.5
178166,37407,US,pale_ale,Year-round,5.7
89727,25696,US,pale_ale,Year-round,6.5
42734,4926,US,pale_ale,Rotating,6.8
75398,37503,Europe,bock,Spring,7.0
288214,23675,US,IPA,Rotating,6.7
32802,5918,Europe,bock,Rotating,8.1
112931,34029,US,stout,Rotating,9.0
155928,10903,Europe,dark_lager,Spring,5.2
38789,16058,US,IPA,Year-round,5.5
21160,10114,Europe,dark_lager,Year-round,5.1
118621,30542,US,brown_ale,Rotating,5.0
16730,9217,Asia,pale_ale,Year-round,5.0
8057,3442,Europe,strong_ale,Winter,7.0
57249,758,US,pale_ale,Year-round,5.5
9493,1666,US,hybrid,Year-round,4.5
43116,3444,Asia,pale_ale,Year-round,5.0
24058,1590,US,brown_ale,Year-round,0.0
29936,1042,US,pale_ale,Rotating,6.5
229819,22150,US,IPA,Rotating,7.0
111050,24764,US,wild_sour,Rotating,6.5
76886,158,US,pilsener_pale_lager,Winter,5.4
181819,36515,US,pale_ale,Rotating,7.4
372582,25800,US,IPA,Limited (brewed once),6.5
218417,30386,Canada,IPA,Rotating,4.5
257045,37366,Europe,specialty,Winter,3.6
104107,33164,Europe,pale_ale,Year-round,6.0
200236,35259,US,hybrid,Rotating,4.8
8372,162,US,specialty,Fall,5.4
159924,39101,US,wheat,Rotating,4.5
143083,22886,US,stout,Rotating,9.7
179595,41287,US,IPA,Year-round,7.1
302844,23200,US,IPA,Rotating,9.0
88983,545,Europe,strong_ale,Year-round,8.2
36962,664,Europe,pale_ale,Year-round,4.7
152250,32185,US,porter,Rotating,7.0
157689,23347,US,IPA,Winter,7.0
148652,34501,US,pale_ale,Rotating,5.5
17007,701,US,strong_ale,Year-round,6.4
147663,30922,US,pale_ale,Rotating,4.8
119484,335,US,stout,Rotating,11.0
219941,44633,US,brown_ale,Year-round,5.7
254829,24787,US,IPA,Rotating,6.8
259349,30467,Canada,IPA,Rotating,6.3
53936,19544,US,pilsener_pale_lager,Rotating,4.9
339671,39015,Europe,IPA,Rotating,5.5
221841,3753,Canada,pale_ale,Summer,4.8
305953,28439,US,IPA,Rotating,5.7
250407,47159,US,pale_ale,Year-round,5.2
55490,2874,Europe,specialty,Year-round,3.5
69565,18385,Europe,specialty,Fall,6.0
369896,40579,US,IPA,Rotating,8.0
249251,45184,Canada,bock,Rotating,5.6
61674,16352,US,pale_ale,Summer,0.0
256345,47537,US,stout,Year-round,5.1
311886,27273,US,pale_ale,Rotating,6.0
296979,28383,US,IPA,Rotating,5.1
25929,3647,Canada,brown_ale,Year-round,0.0
59113,16270,US,dark_lager,Fall,5.0
178572,41171,US,IPA,Rotating,6.5
131301,144,US,specialty,Summer,4.7
52634,751,US,strong_ale,Year-round,10.5
181878,25818,US,strong_ale,Rotating,9.2
78851,7464,Asia,IPA,Year-round,6.0
76043,24300,US,wild_sour,Rotating,6.2
64415,5316,US,bock,Winter,7.0
42061,4832,US,pale_ale,Spring,5.8
65606,17278,US,dark_ale,Winter,7.1
130550,298,Europe,strong_ale,Year-round,8.5
322883,50313,US,IPA,Rotating,8.0
48580,17213,Europe,stout,Year-round,5.0
26433,789,US,specialty,Fall,5.8
321057,43304,US,IPA,Limited (brewed once),6.0
85991,29329,US,dark_ale,Rotating,5.6
125568,32931,US,wheat,Rotating,5.8
200758,26753,US,stout,Winter,10.6
217693,37433,US,IPA,Rotating,10.0
321236,40117,US,stout,Limited (brewed once),10.1
71535,24411,US,porter,Rotating,6.0
114368,31493,US,pale_ale,Year-round,0.0
57241,1066,US,brown_ale,Rotating,0.0
320930,47847,US,stout,Winter,10.0
222360,21092,US,IPA,Year-round,5.8
306580,923,US,stout,Limited (brewed once),13.1
196914,22951,US,IPA,Rotating,9.0
326991,37192,US,stout,Winter,9.1
26415,1140,US,wheat,Rotating,6.0
316155,41121,US,stout,Limited (brewed once),11.2
102804,31372,US,pale_ale,Year-round,4.0
35501,11814,US,pale_ale,Year-round,5.0
161642,32749,US,IPA,Rotating,9.4
91324,3776,US,IPA,Rotating,6.5
308602,28657,US,IPA,Rotating,6.6
316281,16996,Canada,wheat,Limited (brewed once),5.0
101282,32184,Canada,pale_ale,Rotating,6.5
190651,28726,Europe,IPA,Rotating,4.2
44992,18111,Oceania,wheat,Year-round,5.2
91417,3266,US,pale_ale,Year-round,5.9
168122,23966,US,pale_ale,Year-round,6.0
174055,37192,US,pale_ale,Summer,5.2
30975,416,Canada,pilsener_pale_lager,Year-round,5.0
262419,35996,US,pale_ale,Rotating,5.1
321809,754,US,IPA,Limited (brewed once),8.5
355398,48782,US,IPA,Limited (brewed once),8.2
85763,144,US,strong_ale,Rotating,11.9
9182,418,US,IPA,Rotating,7.6
28594,2431,Europe,wheat,Year-round,5.0
71055,304,Europe,pilsener_pale_lager,Year-round,7.6
254616,46121,US,porter,Rotating,5.3
263229,43057,America,IPA,Year-round,8.2
150,46,Europe,pale_ale,Year-round,4.2
259472,46102,US,dark_ale,Winter,0.0
115926,32656,US,IPA,Rotating,6.9
352563,42318,US,IPA,Rotating,7.0
263604,4,US,pale_ale,Rotating,6.1
285614,49334,US,IPA,Rotating,7.5
20558,8535,Europe,pale_ale,Year-round,3.6
127158,8325,US,pilsener_pale_lager,Rotating,7.4
320651,22072,US,strong_ale,Limited (brewed once),14.5
314609,51127,US,pilsener_pale_lager,Rotating,4.8
118669,31093,US,porter,Rotating,5.9
81314,10089,Oceania,pale_ale,Rotating,3.5
6274,225,US,dark_lager,Fall,5.4
76071,27792,US,IPA,Year-round,7.0
2788,14,US,dark_ale,Rotating,7.6
48355,201,Europe,wild_sour,Rotating,7.0
302127,37115,Canada,IPA,Summer,8.0
166315,36796,Canada,pilsener_pale_lager,Year-round,5.0
95743,7602,Europe,pilsener_pale_lager,Year-round,0.0
87154,16357,US,dark_ale,Winter,7.1
357071,1924,US,stout,Limited (brewed once),8.5
226452,45199,Asia,pilsener_pale_lager,Year-round,4.8
282899,26623,Europe,stout,Year-round,10.5
2469,681,Europe,strong_ale,Year-round,9.0
253771,31864,US,IPA,Fall,9.0
68228,2504,US,specialty,Rotating,7.5
125852,26884,Canada,wild_sour,Rotating,8.0
18972,5078,US,wheat,Year-round,5.0
126597,33739,US,stout,Rotating,8.9
40583,1635,US,stout,Rotating,5.5
254263,28178,US,IPA,Rotating,9.5
258049,47436,Canada,IPA,Year-round,4.0
284185,46718,US,IPA,Rotating,6.5
368758,36113,US,IPA,Rotating,7.2
241603,40632,US,IPA,Rotating,8.3
318162,25959,US,stout,Limited (brewed once),10.0
109631,32838,US,strong_ale,Rotating,10.1
191545,41748,US,pale_ale,Rotating,5.2
55701,47,Europe,wild_sour,Year-round,4.0
144115,37460,US,IPA,Rotating,6.0
319747,51434,US,IPA,Year-round,8.5
191613,34168,US,strong_ale,Rotating,10.0
327194,29,US,pilsener_pale_lager,Rotating,8.0
47581,323,Europe,strong_ale,Rotating,8.0
94929,31577,US,IPA,Year-round,9.4
63121,14984,US,specialty,Rotating,7.5
269686,36710,US,wheat,Rotating,0.0
155322,30532,US,strong_ale,Winter,8.5
134,39,Europe,dark_lager,Year-round,5.0
135,39,Europe,wheat,Year-round,5.8
136,39,Europe,bock,Spring,6.8
137,40,Europe,pilsener_pale_lager,Year-round,4.9
138,41,Europe,dark_ale,Year-round,7.5
139,41,Europe,strong_ale,Year-round,7.5
140,41,Europe,strong_ale,Winter,8.5
141,42,US,pale_ale,Year-round,7.7
142,42,US,dark_ale,Year-round,8.2
143,43,US,strong_ale,Year-round,9.2
145,158,US,specialty,Year-round,5.6
146,45,US,brown_ale,Year-round,5.6
147,45,US,IPA,Year-round,6.9
148,45,US,dark_lager,Year-round,5.2
149,46,Europe,stout,Year-round,4.2
151,46,Europe,strong_ale,Year-round,6.7
152,46,Europe,dark_ale,Year-round,5.2
153,47,Europe,wild_sour,Year-round,6.0
155,48,Europe,strong_ale,Year-round,10.5
156,48,Europe,strong_ale,Year-round,10.5
157,196,Europe,dark_ale,Year-round,6.8
158,205,US,IPA,Year-round,6.8
159,158,US,pale_ale,Year-round,5.4
161,53,Europe,pilsener_pale_lager,Year-round,5.0
100304,15711,Europe,porter,Year-round,8.2
338619,583,US,brown_ale,Rotating,8.0
198583,30980,US,specialty,Rotating,6.5
182817,30813,US,stout,Rotating,8.6
95949,189,Africa,pilsener_pale_lager,Year-round,5.0
76248,18168,US,IPA,Year-round,7.2
137441,287,US,IPA,Rotating,8.0
21806,7944,Europe,stout,Year-round,8.0
52951,19765,US,wheat,Year-round,4.8
62716,12511,Europe,bock,Year-round,6.5
69716,17981,US,hybrid,Rotating,5.0
53025,20878,US,bock,Year-round,8.0
47814,16096,US,specialty,Winter,10.5
117870,34285,US,IPA,Rotating,5.5
100219,21974,US,IPA,Year-round,10.5
109233,1550,US,IPA,Winter,6.1
226011,26749,US,pale_ale,Rotating,6.0
71924,4632,US,wheat,Rotating,4.3
45701,2618,Europe,pilsener_pale_lager,Year-round,4.3
291408,28383,US,IPA,Rotating,7.0
139243,24464,US,specialty,Rotating,5.9
63371,22903,US,brown_ale,Rotating,5.0
6441,2723,Europe,pilsener_pale_lager,Year-round,4.9
184942,38354,Europe,pale_ale,Year-round,2.7
155610,28606,US,specialty,Rotating,8.0
90877,13882,Europe,IPA,Spring,8.5
37690,7592,Europe,bock,Spring,6.7
152388,25800,US,strong_ale,Rotating,9.3
354618,44293,US,IPA,Limited (brewed once),6.0
189745,26753,US,bock,Fall,6.5
95868,31042,US,IPA,Rotating,8.5
210269,2593,Canada,pale_ale,Rotating,5.5
312442,16232,US,strong_ale,Limited (brewed once),14.3
140181,29223,US,dark_lager,Fall,6.4
67748,391,Canada,pale_ale,Year-round,5.0
223373,22511,US,pale_ale,Rotating,5.2
237671,7008,Canada,specialty,Summer,4.7
85415,19402,US,wild_sour,Rotating,8.0
234961,45141,Europe,specialty,Rotating,5.2
219987,34507,US,hybrid,Rotating,5.1
350114,52947,US,IPA,Year-round,6.2
5335,923,US,pilsener_pale_lager,Summer,5.2
27163,597,US,specialty,Rotating,0.0
1086,385,US,brown_ale,Year-round,5.0
192576,32798,US,porter,Rotating,7.8
136941,2454,US,pale_ale,Year-round,4.2
75243,26918,US,stout,Rotating,0.0
87762,4686,Europe,bock,Winter,8.4
2708,764,US,pale_ale,Year-round,5.0
14952,8267,Africa,pilsener_pale_lager,Year-round,5.3
323163,46331,US,IPA,Rotating,6.1
8178,3465,Europe,pale_ale,Winter,5.3
288519,34456,US,IPA,Rotating,8.4
122160,25168,US,dark_ale,Rotating,5.8
173654,33482,US,pale_ale,Year-round,6.0
58858,16590,Europe,pilsener_pale_lager,Year-round,5.0
78495,10430,Europe,wheat,Year-round,4.2
224632,36729,Europe,IPA,Year-round,5.2
335937,12172,Europe,stout,Rotating,13.0
363394,13014,US,IPA,Rotating,11.2
12714,3216,Europe,pale_ale,Year-round,0.0
330274,41018,US,IPA,Rotating,9.3
169023,40142,US,stout,Year-round,5.0
22951,2594,Canada,pale_ale,Year-round,5.0
33926,10096,America,pale_ale,Year-round,5.1
69666,18990,US,stout,Winter,9.5
192405,30894,Canada,brown_ale,Rotating,6.1
303528,62,US,brown_ale,Fall,0.0
62515,23953,America,wheat,Year-round,5.0
155091,29164,US,stout,Rotating,12.0
79781,28086,Canada,brown_ale,Year-round,5.3
66752,24018,US,pale_ale,Rotating,4.5
170127,40249,US,IPA,Year-round,7.2
67626,4686,Europe,bock,Year-round,7.5
199205,43069,US,IPA,Rotating,8.0
285753,34667,US,wild_sour,Rotating,7.0
222706,32826,US,IPA,Winter,11.3
45914,402,US,porter,Fall,6.8
195147,28752,Europe,stout,Rotating,11.0
170196,34748,US,pale_ale,Rotating,8.5
210008,25678,US,IPA,Rotating,0.0
92039,14879,US,bock,Rotating,9.3
220812,41975,US,dark_ale,Rotating,7.9
323885,28178,US,IPA,Rotating,7.3
308152,16077,US,stout,Rotating,10.5
244510,38443,US,stout,Rotating,9.6
112707,2446,US,pale_ale,Rotating,4.75
198447,37961,US,porter,Rotating,6.2
48902,1349,Europe,dark_lager,Year-round,5.2
91119,24445,US,stout,Spring,4.5
267756,1146,US,dark_ale,Rotating,8.6
6618,2669,US,dark_lager,Year-round,5.4
247160,46784,US,IPA,Rotating,0.0
163963,33112,US,pale_ale,Spring,4.5
93499,27074,US,IPA,Rotating,9.8
329317,38361,Europe,wheat,Rotating,4.7
104459,3393,Europe,specialty,Year-round,5.0
254098,26439,US,hybrid,Rotating,6.5
205832,13371,US,specialty,Rotating,0.0
213011,40650,US,strong_ale,Rotating,10.3
57952,36757,US,pale_ale,Year-round,5.2
355073,692,US,IPA,Limited (brewed once),6.3
270603,1011,US,wheat,Year-round,5.0
64040,16285,US,dark_lager,Fall,5.0
66297,17980,US,IPA,Rotating,7.0
196740,37961,US,IPA,Rotating,7.8
274398,31408,US,pale_ale,Rotating,6.3
87901,26753,US,stout,Winter,10.2
250760,44639,Europe,pale_ale,Year-round,6.0
105590,33335,Europe,pale_ale,Year-round,6.2
19590,10093,Europe,pale_ale,Year-round,4.5
54594,7753,US,pale_ale,Rotating,0.0
6596,129,Europe,dark_lager,Year-round,5.2
10699,2171,US,pale_ale,Year-round,4.2
199155,30581,US,stout,Rotating,10.4
50289,2710,US,brown_ale,Rotating,5.9
231825,27921,Canada,wild_sour,Rotating,3.0
247403,46198,US,pale_ale,Year-round,4.7
105995,16043,Europe,stout,Rotating,8.2
332349,31764,US,IPA,Limited (brewed once),7.1
291099,48343,US,brown_ale,Rotating,6.6
89886,27291,Europe,bock,Fall,6.9
51281,18635,US,pilsener_pale_lager,Year-round,5.2
282846,35388,US,pale_ale,Rotating,5.6
303612,22439,Canada,stout,Year-round,4.4
363542,50850,US,wheat,Summer,5.0
328113,41980,US,pale_ale,Rotating,4.9
301964,1011,US,specialty,Year-round,4.8
25737,1464,US,pale_ale,Year-round,5.2
30555,1422,US,pilsener_pale_lager,Year-round,0.0
10188,682,US,pale_ale,Year-round,6.0
140995,37027,Europe,wheat,Year-round,4.9
93070,30454,US,porter,Rotating,8.2
126233,35210,US,brown_ale,Rotating,5.0
206553,40503,Europe,strong_ale,Year-round,8.5
19956,9969,US,pilsener_pale_lager,Year-round,4.8
36731,419,US,pale_ale,Year-round,5.2
323891,45802,US,bock,Rotating,7.6
318611,47922,US,IPA,Rotating,6.8
134873,2472,Europe,pilsener_pale_lager,Year-round,4.7
288911,46991,US,IPA,Rotating,6.5
94449,30581,US,wild_sour,Year-round,6.0
93933,30452,US,pilsener_pale_lager,Year-round,5.2
2818,764,US,stout,Year-round,5.2
175000,39604,US,pale_ale,Rotating,4.5
269277,36754,US,IPA,Rotating,7.2
133812,932,US,strong_ale,Rotating,10.2
60747,15938,Europe,IPA,Year-round,6.9
245950,33136,US,wild_sour,Rotating,4.7
109779,33685,Asia,pale_ale,Year-round,5.0
287574,33510,US,IPA,Rotating,8.5
48264,19012,US,brown_ale,Year-round,5.3
19334,10020,US,brown_ale,Rotating,5.9
16790,2493,US,stout,Year-round,6.2
371366,28743,US,stout,Rotating,9.3
122678,30264,Europe,pale_ale,Rotating,4.8
117329,34032,US,IPA,Year-round,6.3
73485,6045,US,IPA,Rotating,7.0
14418,322,Europe,strong_ale,Rotating,12.0
5286,817,Europe,bock,Fall,7.0
135600,23966,US,dark_lager,Fall,6.0
271573,22439,Canada,pilsener_pale_lager,Year-round,4.5
181216,610,US,specialty,Rotating,5.3
6375,2452,Canada,pilsener_pale_lager,Year-round,5.0
181991,37304,US,stout,Rotating,9.0
150691,28383,US,strong_ale,Rotating,11.2
312241,48082,US,IPA,Limited (brewed once),6.8
110488,7214,US,dark_ale,Year-round,0.0
144758,2876,Europe,dark_lager,Fall,5.7
90639,8405,Europe,pale_ale,Year-round,5.0
6623,764,US,pale_ale,Year-round,5.0
40362,1304,US,strong_ale,Year-round,8.9
32806,9262,Europe,pilsener_pale_lager,Year-round,7.2
139314,4663,Europe,pale_ale,Rotating,5.3
1709,636,Europe,wild_sour,Year-round,6.0
105782,28606,US,strong_ale,Fall,13.0
75029,24477,US,specialty,Rotating,4.7
41154,323,Europe,strong_ale,Rotating,8.0
231410,27870,US,wheat,Summer,5.0
280130,34220,US,IPA,Year-round,7.0
89022,28383,US,pale_ale,Rotating,8.1
258789,39765,Europe,pale_ale,Rotating,5.5
181343,33257,US,IPA,Rotating,6.3
199691,16846,US,dark_lager,Rotating,5.0
315950,44957,Europe,stout,Rotating,10.0
101289,9372,America,specialty,Year-round,4.8
97519,30653,Canada,IPA,Year-round,6.0
17348,9035,US,stout,Rotating,5.2
149908,30157,Europe,pilsener_pale_lager,Year-round,4.2
22591,9370,America,dark_lager,Year-round,4.8
118380,306,US,specialty,Summer,3.9
88051,17856,US,stout,Year-round,6.3
227595,39948,Europe,stout,Rotating,6.5
168405,37189,US,stout,Rotating,6.0
173100,34340,Europe,strong_ale,Rotating,9.2
178484,1924,US,wheat,Rotating,5.0
112901,33412,US,IPA,Rotating,6.3
112049,16315,Europe,porter,Year-round,5.0
184567,19764,US,pale_ale,Rotating,4.5
285380,43215,US,pale_ale,Rotating,5.3
115667,23030,Europe,stout,Year-round,14.0
310468,34667,US,wild_sour,Rotating,8.0
181471,34747,US,strong_ale,Rotating,11.0
90405,18012,US,strong_ale,Year-round,10.0
111926,2972,US,stout,Rotating,4.5
272621,33136,US,dark_ale,Rotating,7.0
273912,47913,Canada,wheat,Rotating,5.0
41241,1289,US,porter,Rotating,0.0
3648,1345,US,brown_ale,Year-round,5.5
89236,28657,US,pale_ale,Rotating,5.4
129423,13307,Europe,wild_sour,Rotating,7.7
304,138,Europe,porter,Year-round,4.8
241877,31066,US,IPA,Rotating,8.5
151021,22511,US,pale_ale,Rotating,5.5
274571,27879,US,stout,Rotating,5.3
188981,29250,US,IPA,Year-round,7.2
253192,43219,US,pale_ale,Rotating,4.7
295468,31371,US,pilsener_pale_lager,Rotating,4.5
122888,30884,US,wheat,Rotating,4.5
69539,22610,US,pilsener_pale_lager,Rotating,5.6
68096,23480,Oceania,pale_ale,Year-round,5.8
74098,801,Europe,stout,Year-round,4.1
317970,28510,US,stout,Rotating,8.5
176917,642,US,specialty,Summer,4.5
351099,49659,US,wild_sour,Limited (brewed once),5.0
113511,9408,Canada,porter,Rotating,7.0
227300,42346,Europe,IPA,Year-round,7.3
36744,273,US,pilsener_pale_lager,Summer,5.7
99739,10001,Canada,pilsener_pale_lager,Rotating,5.0
306593,49107,US,pale_ale,Rotating,5.0
68274,318,Europe,bock,Year-round,6.5
138560,35987,US,pilsener_pale_lager,Year-round,4.9
347297,273,US,wild_sour,Limited (brewed once),6.1
355001,28657,US,IPA,Rotating,8.2
241168,35633,US,wild_sour,Rotating,5.0
316339,25920,US,IPA,Rotating,6.0
12971,6881,Europe,pale_ale,Year-round,4.0
21724,596,US,specialty,Rotating,5.5
344724,41018,US,IPA,Rotating,8.5
334533,44179,US,IPA,Limited (brewed once),8.0
59656,3474,US,dark_lager,Rotating,7.0
134368,34519,US,brown_ale,Rotating,5.8
191270,5959,Europe,dark_lager,Year-round,4.9
72202,21567,US,strong_ale,Year-round,9.0
317790,18316,US,stout,Rotating,9.5
116499,16110,US,pale_ale,Spring,8.0
121108,6288,Europe,wild_sour,Rotating,10.0
